Long,Lat,SAMPLE_1
82.68,18.48,"888"
82.68,18.6,"943"
82.68,18.72,"857"
82.68,18.84,"839"
82.68,18.96,"804"
82.68,19.08,"577"
82.68,19.2,"568"
82.68,19.32,"604"
82.68,19.44,"592"
82.68,19.56,"303"
82.68,19.68,"279"
82.68,19.8,"243"
82.68,19.92,"251"
82.68,20.04,"361"
82.68,20.16,"261"
82.68,20.28,"249"
82.68,20.4,"267"
82.68,20.52,"276"
82.68,20.64,"299"
82.68,20.76,"320"
82.68,20.88,"299"
82.68,21,"301"
82.68,21.12,"301"
82.68,21.24,"288"
82.68,21.36,"281"
82.68,21.48,"295"
82.68,21.6,"273"
82.68,21.72,"205"
82.68,21.84,"239"
82.68,21.96,"231"
82.68,22.08,"262"
82.68,22.2,"273"
82.68,22.32,"301"
82.68,22.44,"294"
82.68,22.56,"536"
82.68,22.68,"422"
82.68,22.8,"445"
82.68,22.92,"505"
82.68,23.04,"449"
82.68,23.16,"560"
82.68,23.28,"573"
82.68,23.4,"644"
82.68,23.52,"654"
82.68,23.64,"610"
82.68,23.76,"423"
82.68,23.88,"354"
82.68,24,"279"
82.68,24.12,"295"
82.68,24.24,"342"
82.68,24.36,"342"
82.68,24.48,"384"
82.68,24.6,"212"
82.68,24.72,"285"
82.68,24.84,"238"
82.68,24.96,"197"
82.68,25.08,"107"
82.68,25.2,"63"
82.68,25.32,"86"
82.68,25.44,"83"
82.68,25.56,"87"
82.68,25.68,"87"
82.68,25.8,"86"
82.68,25.92,"90"
82.68,26.04,"85"
82.68,26.16,"87"
82.68,26.28,"90"
82.68,26.4,"90"
82.68,26.52,"90"
82.68,26.64,"85"
82.68,26.76,"90"
82.68,26.88,"85"
82.68,27,"90"
82.68,27.12,"90"
82.68,27.24,"96"
82.68,27.36,"95"
82.68,27.48,"99"
82.68,27.6,"119"
82.68,27.72,"265"
82.8,17.4,"8"
82.8,17.52,"32"
82.8,17.64,"72"
82.8,17.76,"131"
82.8,17.88,"73"
82.8,18,"600"
82.8,18.12,"989"
82.8,18.24,"955"
82.8,18.36,"1057"
82.8,18.48,"1139"
82.8,18.6,"896"
82.8,18.72,"858"
82.8,18.84,"800"
82.8,18.96,"824"
82.8,19.08,"701"
82.8,19.2,"654"
82.8,19.32,"649"
82.8,19.44,"256"
82.8,19.56,"253"
82.8,19.68,"249"
82.8,19.8,"239"
82.8,19.92,"223"
82.8,20.04,"254"
82.8,20.16,"327"
82.8,20.28,"237"
82.8,20.4,"581"
82.8,20.52,"358"
82.8,20.64,"312"
82.8,20.76,"381"
82.8,20.88,"302"
82.8,21,"244"
82.8,21.12,"292"
82.8,21.24,"277"
82.8,21.36,"287"
82.8,21.48,"324"
82.8,21.6,"243"
82.8,21.72,"202"
82.8,21.84,"241"
82.8,21.96,"242"
82.8,22.08,"266"
82.8,22.2,"304"
82.8,22.32,"319"
82.8,22.44,"333"
82.8,22.56,"682"
82.8,22.68,"348"
82.8,22.8,"531"
82.8,22.92,"492"
82.8,23.04,"457"
82.8,23.16,"565"
82.8,23.28,"519"
82.8,23.4,"525"
82.8,23.52,"453"
82.8,23.64,"363"
82.8,23.76,"383"
82.8,23.88,"359"
82.8,24,"307"
82.8,24.12,"265"
82.8,24.24,"379"
82.8,24.36,"305"
82.8,24.48,"358"
82.8,24.6,"177"
82.8,24.72,"290"
82.8,24.84,"263"
82.8,24.96,"217"
82.8,25.08,"132"
82.8,25.2,"83"
82.8,25.32,"87"
82.8,25.44,"85"
82.8,25.56,"83"
82.8,25.68,"78"
82.8,25.8,"82"
82.8,25.92,"86"
82.8,26.04,"84"
82.8,26.16,"87"
82.8,26.28,"90"
82.8,26.4,"89"
82.8,26.52,"89"
82.8,26.64,"84"
82.8,26.76,"91"
82.8,26.88,"89"
82.8,27,"88"
82.8,27.12,"90"
82.8,27.24,"93"
82.8,27.36,"92"
82.8,27.48,"96"
82.92,17.52,"6"
82.92,17.64,"39"
82.92,17.76,"46"
82.92,17.88,"58"
82.92,18,"136"
82.92,18.12,"709"
82.92,18.24,"1226"
82.92,18.36,"1109"
82.92,18.48,"959"
82.92,18.6,"909"
82.92,18.72,"893"
82.92,18.84,"991"
82.92,18.96,"907"
82.92,19.08,"867"
82.92,19.2,"897"
82.92,19.32,"807"
82.92,19.44,"682"
82.92,19.56,"716"
82.92,19.68,"244"
82.92,19.8,"215"
82.92,19.92,"211"
82.92,20.04,"686"
82.92,20.16,"215"
82.92,20.28,"231"
82.92,20.4,"284"
82.92,20.52,"288"
82.92,20.64,"296"
82.92,20.76,"299"
82.92,20.88,"355"
82.92,21,"232"
82.92,21.12,"216"
82.92,21.24,"244"
82.92,21.36,"266"
82.92,21.48,"273"
82.92,21.6,"244"
82.92,21.72,"208"
82.92,21.84,"217"
82.92,21.96,"226"
82.92,22.08,"246"
82.92,22.2,"333"
82.92,22.32,"518"
82.92,22.44,"482"
82.92,22.56,"568"
82.92,22.68,"517"
82.92,22.8,"535"
82.92,22.92,"600"
82.92,23.04,"544"
82.92,23.16,"537"
82.92,23.28,"519"
82.92,23.4,"535"
82.92,23.52,"454"
82.92,23.64,"655"
82.92,23.76,"433"
82.92,23.88,"445"
82.92,24,"307"
82.92,24.12,"265"
82.92,24.24,"358"
82.92,24.36,"285"
82.92,24.48,"228"
82.92,24.6,"180"
82.92,24.72,"304"
82.92,24.84,"292"
82.92,24.96,"206"
82.92,25.08,"83"
82.92,25.2,"78"
82.92,25.32,"78"
82.92,25.44,"84"
82.92,25.56,"79"
82.92,25.68,"83"
82.92,25.8,"83"
82.92,25.92,"88"
82.92,26.04,"84"
82.92,26.16,"83"
82.92,26.28,"84"
82.92,26.4,"82"
82.92,26.52,"81"
82.92,26.64,"82"
82.92,26.76,"83"
82.92,26.88,"86"
82.92,27,"83"
82.92,27.12,"88"
82.92,27.24,"84"
82.92,27.36,"90"
82.92,27.48,"96"
83.04,17.52,"20"
83.04,17.64,"44"
83.04,17.76,"44"
83.04,17.88,"75"
83.04,18,"96"
83.04,18.12,"653"
83.04,18.24,"895"
83.04,18.36,"1078"
83.04,18.48,"698"
83.04,18.6,"714"
83.04,18.72,"1362"
83.04,18.84,"790"
83.04,18.96,"975"
83.04,19.08,"945"
83.04,19.2,"813"
83.04,19.32,"820"
83.04,19.44,"785"
83.04,19.56,"880"
83.04,19.68,"483"
83.04,19.8,"251"
83.04,19.92,"209"
83.04,20.04,"190"
83.04,20.16,"198"
83.04,20.28,"211"
83.04,20.4,"278"
83.04,20.52,"247"
83.04,20.64,"283"
83.04,20.76,"284"
83.04,20.88,"229"
83.04,21,"199"
83.04,21.12,"221"
83.04,21.24,"246"
83.04,21.36,"235"
83.04,21.48,"371"
83.04,21.6,"230"
83.04,21.72,"211"
83.04,21.84,"225"
83.04,21.96,"251"
83.04,22.08,"452"
83.04,22.2,"275"
83.04,22.32,"282"
83.04,22.44,"331"
83.04,22.56,"365"
83.04,22.68,"846"
83.04,22.8,"599"
83.04,22.92,"631"
83.04,23.04,"552"
83.04,23.16,"563"
83.04,23.28,"549"
83.04,23.4,"549"
83.04,23.52,"591"
83.04,23.64,"478"
83.04,23.76,"426"
83.04,23.88,"517"
83.04,24,"397"
83.04,24.12,"348"
83.04,24.24,"270"
83.04,24.36,"261"
83.04,24.48,"179"
83.04,24.6,"205"
83.04,24.72,"304"
83.04,24.84,"296"
83.04,24.96,"135"
83.04,25.08,"86"
83.04,25.2,"85"
83.04,25.32,"81"
83.04,25.44,"80"
83.04,25.56,"79"
83.04,25.68,"83"
83.04,25.8,"80"
83.04,25.92,"80"
83.04,26.04,"83"
83.04,26.16,"81"
83.04,26.28,"82"
83.04,26.4,"84"
83.04,26.52,"78"
83.04,26.64,"82"
83.04,26.76,"82"
83.04,26.88,"84"
83.04,27,"82"
83.04,27.12,"87"
83.04,27.24,"87"
83.04,27.36,"87"
83.16,17.64,"48"
83.16,17.76,"291"
83.16,17.88,"51"
83.16,18,"57"
83.16,18.12,"76"
83.16,18.24,"798"
83.16,18.36,"687"
83.16,18.48,"183"
83.16,18.6,"240"
83.16,18.72,"538"
83.16,18.84,"437"
83.16,18.96,"544"
83.16,19.08,"804"
83.16,19.2,"779"
83.16,19.32,"1031"
83.16,19.44,"751"
83.16,19.56,"679"
83.16,19.68,"808"
83.16,19.8,"267"
83.16,19.92,"245"
83.16,20.04,"225"
83.16,20.16,"192"
83.16,20.28,"205"
83.16,20.4,"222"
83.16,20.52,"252"
83.16,20.64,"278"
83.16,20.76,"249"
83.16,20.88,"271"
83.16,21,"180"
83.16,21.12,"312"
83.16,21.24,"269"
83.16,21.36,"283"
83.16,21.48,"276"
83.16,21.6,"208"
83.16,21.72,"197"
83.16,21.84,"231"
83.16,21.96,"248"
83.16,22.08,"231"
83.16,22.2,"304"
83.16,22.32,"306"
83.16,22.44,"293"
83.16,22.56,"337"
83.16,22.68,"619"
83.16,22.8,"1150"
83.16,22.92,"610"
83.16,23.04,"568"
83.16,23.16,"605"
83.16,23.28,"540"
83.16,23.4,"567"
83.16,23.52,"591"
83.16,23.64,"468"
83.16,23.76,"447"
83.16,23.88,"428"
83.16,24,"364"
83.16,24.12,"309"
83.16,24.24,"348"
83.16,24.36,"256"
83.16,24.48,"246"
83.16,24.6,"299"
83.16,24.72,"312"
83.16,24.84,"281"
83.16,24.96,"234"
83.16,25.08,"85"
83.16,25.2,"77"
83.16,25.32,"78"
83.16,25.44,"79"
83.16,25.56,"78"
83.16,25.68,"78"
83.16,25.8,"76"
83.16,25.92,"79"
83.16,26.04,"81"
83.16,26.16,"79"
83.16,26.28,"77"
83.16,26.4,"78"
83.16,26.52,"77"
83.16,26.64,"83"
83.16,26.76,"75"
83.16,26.88,"73"
83.16,27,"81"
83.16,27.12,"81"
83.16,27.24,"83"
83.16,27.36,"90"
83.28,17.76,"203"
83.28,17.88,"62"
83.28,18,"50"
83.28,18.12,"44"
83.28,18.24,"87"
83.28,18.36,"101"
83.28,18.48,"163"
83.28,18.6,"344"
83.28,18.72,"146"
83.28,18.84,"210"
83.28,18.96,"259"
83.28,19.08,"579"
83.28,19.2,"562"
83.28,19.32,"548"
83.28,19.44,"416"
83.28,19.56,"415"
83.28,19.68,"642"
83.28,19.8,"708"
83.28,19.92,"295"
83.28,20.04,"239"
83.28,20.16,"209"
83.28,20.28,"169"
83.28,20.4,"203"
83.28,20.52,"231"
83.28,20.64,"235"
83.28,20.76,"201"
83.28,20.88,"227"
83.28,21,"173"
83.28,21.12,"203"
83.28,21.24,"222"
83.28,21.36,"266"
83.28,21.48,"229"
83.28,21.6,"226"
83.28,21.72,"208"
83.28,21.84,"220"
83.28,21.96,"240"
83.28,22.08,"261"
83.28,22.2,"301"
83.28,22.32,"345"
83.28,22.44,"527"
83.28,22.56,"399"
83.28,22.68,"564"
83.28,22.8,"1053"
83.28,22.92,"945"
83.28,23.04,"659"
83.28,23.16,"748"
83.28,23.28,"572"
83.28,23.4,"553"
83.28,23.52,"632"
83.28,23.64,"483"
83.28,23.76,"511"
83.28,23.88,"470"
83.28,24,"324"
83.28,24.12,"271"
83.28,24.24,"219"
83.28,24.36,"285"
83.28,24.48,"174"
83.28,24.6,"370"
83.28,24.72,"327"
83.28,24.84,"266"
83.28,24.96,"120"
83.28,25.08,"85"
83.28,25.2,"79"
83.28,25.32,"78"
83.28,25.44,"79"
83.28,25.56,"76"
83.28,25.68,"78"
83.28,25.8,"76"
83.28,25.92,"76"
83.28,26.04,"74"
83.28,26.16,"81"
83.28,26.28,"76"
83.28,26.4,"78"
83.28,26.52,"77"
83.28,26.64,"81"
83.28,26.76,"72"
83.28,26.88,"80"
83.28,27,"82"
83.28,27.12,"84"
83.28,27.24,"87"
83.4,17.88,"43"
83.4,18,"47"
83.4,18.12,"61"
83.4,18.24,"58"
83.4,18.36,"86"
83.4,18.48,"144"
83.4,18.6,"119"
83.4,18.72,"143"
83.4,18.84,"542"
83.4,18.96,"296"
83.4,19.08,"429"
83.4,19.2,"229"
83.4,19.32,"255"
83.4,19.44,"352"
83.4,19.56,"1061"
83.4,19.68,"1072"
83.4,19.8,"695"
83.4,19.92,"324"
83.4,20.04,"276"
83.4,20.16,"204"
83.4,20.28,"189"
83.4,20.4,"174"
83.4,20.52,"189"
83.4,20.64,"224"
83.4,20.76,"178"
83.4,20.88,"185"
83.4,21,"151"
83.4,21.12,"174"
83.4,21.24,"208"
83.4,21.36,"220"
83.4,21.48,"232"
83.4,21.6,"205"
83.4,21.72,"209"
83.4,21.84,"215"
83.4,21.96,"238"
83.4,22.08,"246"
83.4,22.2,"290"
83.4,22.32,"391"
83.4,22.44,"490"
83.4,22.56,"512"
83.4,22.68,"560"
83.4,22.8,"694"
83.4,22.92,"1026"
83.4,23.04,"680"
83.4,23.16,"772"
83.4,23.28,"681"
83.4,23.4,"578"
83.4,23.52,"648"
83.4,23.64,"514"
83.4,23.76,"523"
83.4,23.88,"506"
83.4,24,"325"
83.4,24.12,"318"
83.4,24.24,"255"
83.4,24.36,"268"
83.4,24.48,"230"
83.4,24.6,"494"
83.4,24.72,"356"
83.4,24.84,"310"
83.4,24.96,"221"
83.4,25.08,"79"
83.4,25.2,"76"
83.4,25.32,"74"
83.4,25.44,"76"
83.4,25.56,"72"
83.4,25.68,"72"
83.4,25.8,"76"
83.4,25.92,"76"
83.4,26.04,"73"
83.4,26.16,"75"
83.4,26.28,"73"
83.4,26.4,"79"
83.4,26.52,"79"
83.4,26.64,"77"
83.4,26.76,"78"
83.4,26.88,"82"
83.4,27,"84"
83.4,27.12,"82"
83.4,27.24,"90"
83.4,27.36,"95"
83.4,27.48,"103"
83.52,18,"16"
83.52,18.12,"45"
83.52,18.24,"67"
83.52,18.36,"111"
83.52,18.48,"98"
83.52,18.6,"75"
83.52,18.72,"91"
83.52,18.84,"120"
83.52,18.96,"616"
83.52,19.08,"462"
83.52,19.2,"595"
83.52,19.32,"319"
83.52,19.44,"413"
83.52,19.56,"312"
83.52,19.68,"307"
83.52,19.8,"390"
83.52,19.92,"433"
83.52,20.04,"600"
83.52,20.16,"228"
83.52,20.28,"240"
83.52,20.4,"172"
83.52,20.52,"157"
83.52,20.64,"169"
83.52,20.76,"159"
83.52,20.88,"160"
83.52,21,"147"
83.52,21.12,"182"
83.52,21.24,"193"
83.52,21.36,"181"
83.52,21.48,"199"
83.52,21.6,"320"
83.52,21.72,"194"
83.52,21.84,"208"
83.52,21.96,"266"
83.52,22.08,"271"
83.52,22.2,"273"
83.52,22.32,"457"
83.52,22.44,"529"
83.52,22.56,"600"
83.52,22.68,"576"
83.52,22.8,"582"
83.52,22.92,"787"
83.52,23.04,"819"
83.52,23.16,"696"
83.52,23.28,"719"
83.52,23.4,"599"
83.52,23.52,"702"
83.52,23.64,"550"
83.52,23.76,"472"
83.52,23.88,"435"
83.52,24,"360"
83.52,24.12,"300"
83.52,24.24,"285"
83.52,24.36,"246"
83.52,24.48,"239"
83.52,24.6,"497"
83.52,24.72,"388"
83.52,24.84,"346"
83.52,24.96,"160"
83.52,25.08,"79"
83.52,25.2,"78"
83.52,25.32,"71"
83.52,25.44,"68"
83.52,25.56,"73"
83.52,25.68,"72"
83.52,25.8,"71"
83.52,25.92,"73"
83.52,26.04,"70"
83.52,26.16,"76"
83.52,26.28,"71"
83.52,26.4,"73"
83.52,26.52,"73"
83.52,26.64,"78"
83.52,26.76,"77"
83.52,26.88,"88"
83.52,27,"86"
83.52,27.12,"88"
83.52,27.24,"91"
83.52,27.36,"98"
83.64,18.12,"18"
83.64,18.24,"100"
83.64,18.36,"86"
83.64,18.48,"76"
83.64,18.6,"58"
83.64,18.72,"278"
83.64,18.84,"313"
83.64,18.96,"226"
83.64,19.08,"255"
83.64,19.2,"286"
83.64,19.32,"587"
83.64,19.44,"517"
83.64,19.56,"358"
83.64,19.68,"356"
83.64,19.8,"443"
83.64,19.92,"843"
83.64,20.04,"387"
83.64,20.16,"337"
83.64,20.28,"300"
83.64,20.4,"427"
83.64,20.52,"151"
83.64,20.64,"159"
83.64,20.76,"145"
83.64,20.88,"247"
83.64,21,"129"
83.64,21.12,"167"
83.64,21.24,"168"
83.64,21.36,"185"
83.64,21.48,"224"
83.64,21.6,"378"
83.64,21.72,"188"
83.64,21.84,"257"
83.64,21.96,"295"
83.64,22.08,"368"
83.64,22.2,"519"
83.64,22.32,"480"
83.64,22.44,"512"
83.64,22.56,"512"
83.64,22.68,"472"
83.64,22.8,"588"
83.64,22.92,"639"
83.64,23.04,"1062"
83.64,23.16,"1094"
83.64,23.28,"741"
83.64,23.4,"1077"
83.64,23.52,"754"
83.64,23.64,"556"
83.64,23.76,"432"
83.64,23.88,"429"
83.64,24,"428"
83.64,24.12,"259"
83.64,24.24,"220"
83.64,24.36,"279"
83.64,24.48,"156"
83.64,24.6,"545"
83.64,24.72,"448"
83.64,24.84,"378"
83.64,24.96,"92"
83.64,25.08,"83"
83.64,25.2,"76"
83.64,25.32,"70"
83.64,25.44,"70"
83.64,25.56,"70"
83.64,25.68,"71"
83.64,25.8,"73"
83.64,25.92,"71"
83.64,26.04,"70"
83.64,26.16,"75"
83.64,26.28,"70"
83.64,26.4,"74"
83.64,26.52,"78"
83.64,26.64,"81"
83.64,26.76,"82"
83.64,26.88,"88"
83.64,27,"88"
83.64,27.12,"95"
83.64,27.24,"97"
83.64,27.36,"100"
83.76,18.24,"28"
83.76,18.36,"34"
83.76,18.48,"43"
83.76,18.6,"51"
83.76,18.72,"582"
83.76,18.84,"773"
83.76,18.96,"223"
83.76,19.08,"209"
83.76,19.2,"126"
83.76,19.32,"123"
83.76,19.44,"140"
83.76,19.56,"222"
83.76,19.68,"241"
83.76,19.8,"468"
83.76,19.92,"624"
83.76,20.04,"592"
83.76,20.16,"485"
83.76,20.28,"720"
83.76,20.4,"343"
83.76,20.52,"161"
83.76,20.64,"146"
83.76,20.76,"126"
83.76,20.88,"139"
83.76,21,"137"
83.76,21.12,"144"
83.76,21.24,"153"
83.76,21.36,"173"
83.76,21.48,"179"
83.76,21.6,"188"
83.76,21.72,"198"
83.76,21.84,"295"
83.76,21.96,"277"
83.76,22.08,"349"
83.76,22.2,"313"
83.76,22.32,"391"
83.76,22.44,"384"
83.76,22.56,"428"
83.76,22.68,"512"
83.76,22.8,"712"
83.76,22.92,"585"
83.76,23.04,"867"
83.76,23.16,"883"
83.76,23.28,"930"
83.76,23.4,"909"
83.76,23.52,"548"
83.76,23.64,"478"
83.76,23.76,"444"
83.76,23.88,"435"
83.76,24,"378"
83.76,24.12,"243"
83.76,24.24,"386"
83.76,24.36,"219"
83.76,24.48,"148"
83.76,24.6,"550"
83.76,24.72,"329"
83.76,24.84,"120"
83.76,24.96,"99"
83.76,25.08,"86"
83.76,25.2,"76"
83.76,25.32,"68"
83.76,25.44,"71"
83.76,25.56,"61"
83.76,25.68,"70"
83.76,25.8,"71"
83.76,25.92,"72"
83.76,26.04,"71"
83.76,26.16,"67"
83.76,26.28,"70"
83.76,26.4,"77"
83.76,26.52,"74"
83.76,26.64,"82"
83.76,26.76,"83"
83.76,26.88,"85"
83.76,27,"90"
83.76,27.12,"93"
83.76,27.24,"99"
83.76,27.36,"103"
83.88,18.24,"8"
83.88,18.36,"15"
83.88,18.48,"49"
83.88,18.6,"108"
83.88,18.72,"93"
83.88,18.84,"55"
83.88,18.96,"145"
83.88,19.08,"226"
83.88,19.2,"146"
83.88,19.32,"171"
83.88,19.44,"424"
83.88,19.56,"361"
83.88,19.68,"879"
83.88,19.8,"829"
83.88,19.92,"709"
83.88,20.04,"757"
83.88,20.16,"725"
83.88,20.28,"562"
83.88,20.4,"568"
83.88,20.52,"422"
83.88,20.64,"188"
83.88,20.76,"140"
83.88,20.88,"109"
83.88,21,"197"
83.88,21.12,"146"
83.88,21.24,"144"
83.88,21.36,"145"
83.88,21.48,"177"
83.88,21.6,"188"
83.88,21.72,"199"
83.88,21.84,"238"
83.88,21.96,"220"
83.88,22.08,"244"
83.88,22.2,"436"
83.88,22.32,"339"
83.88,22.44,"354"
83.88,22.56,"394"
83.88,22.68,"398"
83.88,22.8,"455"
83.88,22.92,"625"
83.88,23.04,"818"
83.88,23.16,"932"
83.88,23.28,"842"
83.88,23.4,"1111"
83.88,23.52,"533"
83.88,23.64,"516"
83.88,23.76,"407"
83.88,23.88,"407"
83.88,24,"316"
83.88,24.12,"219"
83.88,24.24,"192"
83.88,24.36,"369"
83.88,24.48,"145"
83.88,24.6,"314"
83.88,24.72,"427"
83.88,24.84,"116"
83.88,24.96,"92"
83.88,25.08,"91"
83.88,25.2,"81"
83.88,25.32,"72"
83.88,25.44,"68"
83.88,25.56,"70"
83.88,25.68,"63"
83.88,25.8,"69"
83.88,25.92,"68"
83.88,26.04,"68"
83.88,26.16,"70"
83.88,26.28,"69"
83.88,26.4,"73"
83.88,26.52,"80"
83.88,26.64,"79"
83.88,26.76,"80"
83.88,26.88,"84"
83.88,27,"91"
83.88,27.12,"93"
83.88,27.24,"96"
83.88,27.36,"104"
84,18.36,"11"
84,18.48,"28"
84,18.6,"113"
84,18.72,"41"
84,18.84,"148"
84,18.96,"321"
84,19.08,"544"
84,19.2,"204"
84,19.32,"505"
84,19.44,"335"
84,19.56,"364"
84,19.68,"908"
84,19.8,"925"
84,19.92,"750"
84,20.04,"648"
84,20.16,"547"
84,20.28,"584"
84,20.4,"644"
84,20.52,"367"
84,20.64,"211"
84,20.76,"128"
84,20.88,"121"
84,21,"132"
84,21.12,"183"
84,21.24,"368"
84,21.36,"153"
84,21.48,"159"
84,21.6,"198"
84,21.72,"210"
84,21.84,"209"
84,21.96,"218"
84,22.08,"222"
84,22.2,"258"
84,22.32,"265"
84,22.44,"409"
84,22.56,"409"
84,22.68,"479"
84,22.8,"488"
84,22.92,"828"
84,23.04,"779"
84,23.16,"930"
84,23.28,"850"
84,23.4,"1045"
84,23.52,"1126"
84,23.64,"740"
84,23.76,"305"
84,23.88,"376"
84,24,"250"
84,24.12,"210"
84,24.24,"297"
84,24.36,"225"
84,24.48,"162"
84,24.6,"128"
84,24.72,"137"
84,24.84,"361"
84,24.96,"110"
84,25.08,"97"
84,25.2,"84"
84,25.32,"78"
84,25.44,"69"
84,25.56,"64"
84,25.68,"69"
84,25.8,"63"
84,25.92,"69"
84,26.04,"64"
84,26.16,"67"
84,26.28,"71"
84,26.4,"78"
84,26.52,"76"
84,26.64,"76"
84,26.76,"84"
84,26.88,"88"
84,27,"93"
84,27.12,"87"
84,27.24,"102"
84,27.36,"157"
84.12,18.36,"6"
84.12,18.48,"28"
84.12,18.6,"70"
84.12,18.72,"105"
84.12,18.84,"298"
84.12,18.96,"487"
84.12,19.08,"837"
84.12,19.2,"532"
84.12,19.32,"837"
84.12,19.44,"487"
84.12,19.56,"607"
84.12,19.68,"704"
84.12,19.8,"645"
84.12,19.92,"947"
84.12,20.04,"925"
84.12,20.16,"916"
84.12,20.28,"778"
84.12,20.4,"887"
84.12,20.52,"510"
84.12,20.64,"276"
84.12,20.76,"134"
84.12,20.88,"107"
84.12,21,"140"
84.12,21.12,"204"
84.12,21.24,"229"
84.12,21.36,"212"
84.12,21.48,"178"
84.12,21.6,"347"
84.12,21.72,"224"
84.12,21.84,"227"
84.12,21.96,"244"
84.12,22.08,"268"
84.12,22.2,"238"
84.12,22.32,"278"
84.12,22.44,"513"
84.12,22.56,"426"
84.12,22.68,"534"
84.12,22.8,"814"
84.12,22.92,"777"
84.12,23.04,"981"
84.12,23.16,"759"
84.12,23.28,"767"
84.12,23.4,"638"
84.12,23.52,"833"
84.12,23.64,"457"
84.12,23.76,"427"
84.12,23.88,"259"
84.12,24,"251"
84.12,24.12,"207"
84.12,24.24,"317"
84.12,24.36,"271"
84.12,24.48,"228"
84.12,24.6,"143"
84.12,24.72,"128"
84.12,24.84,"117"
84.12,24.96,"109"
84.12,25.08,"98"
84.12,25.2,"87"
84.12,25.32,"80"
84.12,25.44,"75"
84.12,25.56,"66"
84.12,25.68,"63"
84.12,25.8,"63"
84.12,25.92,"62"
84.12,26.04,"67"
84.12,26.16,"65"
84.12,26.28,"73"
84.12,26.4,"74"
84.12,26.52,"76"
84.12,26.64,"77"
84.12,26.76,"81"
84.12,26.88,"89"
84.12,27,"88"
84.12,27.12,"92"
84.12,27.24,"106"
84.12,27.36,"182"
84.12,27.48,"363"
84.24,18.48,"17"
84.24,18.6,"32"
84.24,18.72,"69"
84.24,18.84,"80"
84.24,18.96,"464"
84.24,19.08,"843"
84.24,19.2,"644"
84.24,19.32,"644"
84.24,19.44,"462"
84.24,19.56,"396"
84.24,19.68,"599"
84.24,19.8,"309"
84.24,19.92,"435"
84.24,20.04,"757"
84.24,20.16,"651"
84.24,20.28,"588"
84.24,20.4,"728"
84.24,20.52,"519"
84.24,20.64,"197"
84.24,20.76,"175"
84.24,20.88,"96"
84.24,21,"146"
84.24,21.12,"178"
84.24,21.24,"349"
84.24,21.36,"234"
84.24,21.48,"310"
84.24,21.6,"346"
84.24,21.72,"229"
84.24,21.84,"240"
84.24,21.96,"272"
84.24,22.08,"231"
84.24,22.2,"290"
84.24,22.32,"454"
84.24,22.44,"354"
84.24,22.56,"395"
84.24,22.68,"534"
84.24,22.8,"643"
84.24,22.92,"777"
84.24,23.04,"706"
84.24,23.16,"732"
84.24,23.28,"951"
84.24,23.4,"1022"
84.24,23.52,"1105"
84.24,23.64,"509"
84.24,23.76,"397"
84.24,23.88,"300"
84.24,24,"275"
84.24,24.12,"245"
84.24,24.24,"329"
84.24,24.36,"275"
84.24,24.48,"168"
84.24,24.6,"145"
84.24,24.72,"121"
84.24,24.84,"109"
84.24,24.96,"106"
84.24,25.08,"97"
84.24,25.2,"88"
84.24,25.32,"84"
84.24,25.44,"76"
84.24,25.56,"67"
84.24,25.68,"59"
84.24,25.8,"60"
84.24,25.92,"61"
84.24,26.04,"65"
84.24,26.16,"66"
84.24,26.28,"66"
84.24,26.4,"71"
84.24,26.52,"76"
84.24,26.64,"81"
84.24,26.76,"78"
84.24,26.88,"78"
84.24,27,"86"
84.24,27.12,"95"
84.24,27.24,"112"
84.24,27.36,"221"
84.36,18.6,"7"
84.36,18.72,"23"
84.36,18.84,"61"
84.36,18.96,"1144"
84.36,19.08,"566"
84.36,19.2,"224"
84.36,19.32,"173"
84.36,19.44,"564"
84.36,19.56,"733"
84.36,19.68,"128"
84.36,19.8,"131"
84.36,19.92,"225"
84.36,20.04,"1025"
84.36,20.16,"622"
84.36,20.28,"612"
84.36,20.4,"583"
84.36,20.52,"561"
84.36,20.64,"333"
84.36,20.76,"78"
84.36,20.88,"126"
84.36,21,"144"
84.36,21.12,"175"
84.36,21.24,"277"
84.36,21.36,"288"
84.36,21.48,"408"
84.36,21.6,"307"
84.36,21.72,"233"
84.36,21.84,"265"
84.36,21.96,"309"
84.36,22.08,"284"
84.36,22.2,"250"
84.36,22.32,"339"
84.36,22.44,"240"
84.36,22.56,"380"
84.36,22.68,"440"
84.36,22.8,"697"
84.36,22.92,"670"
84.36,23.04,"711"
84.36,23.16,"780"
84.36,23.28,"808"
84.36,23.4,"594"
84.36,23.52,"545"
84.36,23.64,"532"
84.36,23.76,"352"
84.36,23.88,"376"
84.36,24,"312"
84.36,24.12,"280"
84.36,24.24,"412"
84.36,24.36,"288"
84.36,24.48,"288"
84.36,24.6,"144"
84.36,24.72,"119"
84.36,24.84,"97"
84.36,24.96,"97"
84.36,25.08,"92"
84.36,25.2,"93"
84.36,25.32,"83"
84.36,25.44,"71"
84.36,25.56,"61"
84.36,25.68,"66"
84.36,25.8,"57"
84.36,25.92,"58"
84.36,26.04,"61"
84.36,26.16,"64"
84.36,26.28,"67"
84.36,26.4,"69"
84.36,26.52,"73"
84.36,26.64,"78"
84.36,26.76,"78"
84.36,26.88,"81"
84.36,27,"86"
84.36,27.12,"90"
