Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis,,,,,,,,,,,Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis
75.75,28.75,228,770494.6876,0.276419698,0.273233139,0.19504796,,,,,,,,,,,-0.628008055,0.891342967,-0.4061196,0.68203906,0.270650984,0.456697519,-0.009954226
76,28.75,221,782918.8305,0.247123144,0.209850407,0.207825986,,,,,,,,,,,-0.585090382,0.891342967,-0.411722361,0.713083909,-0.081770326,-0.49664509,0.193999553
76.25,28.75,215,796119.1411,0.259469457,0.270908745,0.241686504,,,,,,,,,,,-0.542172709,0.891342967,-0.416524728,0.746068208,0.066748977,0.421736201,0.734457103
76.5,28.75,215,810057.7279,0.275484687,0.216787104,0.19368748,,,,,,,,,,,-0.499255037,0.891342967,-0.416524728,0.780897276,0.259403319,-0.392309909,-0.031669242
76.75,28.75,218,824697.0703,0.274052128,0.22166784,0.16508626,,,,,,,,,,,-0.456337364,0.891342967,-0.414123544,0.817477358,0.242170429,-0.318898533,-0.488181611
77,28.75,216,840000.6017,0.252476724,0.231366147,0.173211604,,,,,,,,,,,-0.413419691,0.891342967,-0.415724333,0.855717084,-0.017369726,-0.173025848,-0.358490639
77.25,28.75,208,855932.6561,0.272654218,0.158298254,0.128338337,,,,,,,,,,,-0.370502019,0.891342967,-0.422127489,0.895527332,0.225354346,-1.272043413,-1.07472587
77.5,28.75,217,872458.8398,0.25954582,0.193453652,0.139813836,,,,,,,,,,,-0.327584346,0.891342967,-0.414923939,0.936822163,0.067667582,-0.743269442,-0.891562102
77.75,28.75,215,889546.0307,0.256466288,0.183847308,0.124099588,,,,,,,,,,,-0.284666673,0.891342967,-0.416524728,0.979518811,0.030622518,-0.887758908,-1.142381772
78,28.75,216,907162.4848,0.22284499,0.120895664,0.11136296,,,,,,,,,,,-0.241749001,0.891342967,-0.415724333,1.023537956,-0.373823065,-1.834617503,-1.345674786
78.25,28.75,198,925278.0476,0.21602506,0.206599061,0.160951601,,,,,,,,,,,-0.198831328,0.891342967,-0.430131434,1.06880425,-0.455863044,-0.545548736,-0.554176103
78.5,28.75,207,943863.996,0.202938111,0.147352972,0.160380856,,,,,,,,,,,-0.155913655,0.891342967,-0.422927884,1.115245921,-0.613291789,-1.436671907,-0.563285929
78.75,28.75,200,962892.8782,0.221365843,0.194917729,0.218675705,,,,,,,,,,,-0.112995983,0.891342967,-0.428530645,1.162794373,-0.391616384,-0.721248192,0.367175065
79,28.75,184,982339.2567,0.232354853,0.154442701,0.082469729,,,,,,,,,,,-0.07007831,0.891342967,-0.441336956,1.211386046,-0.259424683,-1.330034964,-1.806848028
79.25,28.75,181,1002178.648,0.248969688,0.246237976,0.192907909,,,,,,,,,,,-0.027160637,0.891342967,-0.443738139,1.260959759,-0.059557425,0.050662021,-0.044112201
79.5,28.75,192,1022388.157,0.274069914,0.219744994,0.202711832,,,,,,,,,,,0.015757035,0.891342967,-0.4349338,1.311458305,0.242384384,-0.347820149,0.112371058
79.75,28.75,189,1042946.375,0.2395232,0.201986529,0.112149291,,,,,,,,,,,0.058674708,0.891342967,-0.437334984,1.362828188,-0.173193441,-0.614926044,-1.333123929
80,28.75,196,1063833.057,0.229200698,0.189973846,0.155878844,,,,,,,,,,,0.101592381,0.891342967,-0.431732223,1.415018821,-0.29736742,-0.795609366,-0.635143849
80.25,28.75,178,1080751.776,0.219969576,0.213737339,0.182848976,,,,,,,,,,,0.144510053,0.891342967,-0.446139323,1.457294499,-0.408412702,-0.438181566,-0.204665749
80.5,28.75,203,1061653.788,0.231109651,0.250180995,0.151138573,,,,,,,,,,,0.187427726,0.891342967,-0.426129461,1.409573369,-0.274403773,0.109969153,-0.710804689
93.5,28.75,4227,878630.9263,0.331627685,-0.004192023,0.123184819,,,,,,,,,,,2.419146704,0.891342967,2.794657847,0.952244675,0.934772474,-3.7160672,-1.156982666
93.75,28.75,3779,894737.971,0.230518759,0.138292832,0.153671298,,,,,,,,,,,2.462064377,0.891342967,2.436081129,0.992492181,-0.281511877,-1.572945892,-0.670379131
94,28.75,4134,911407.6127,0.201374832,0.162759402,0.220244006,,,,,,,,,,,2.504982049,0.891342967,2.720221162,1.034145477,-0.632097169,-1.204943079,0.392207172
94.25,28.75,2675,928609.4322,0.247080502,0.287772658,0.199746613,,,,,,,,,,,2.547899722,0.891342967,1.552445644,1.077128553,-0.082283286,0.675387098,0.065042337
94.5,28.75,3118,946314.4942,0.240404631,0.22951087,0.203222338,,,,,,,,,,,2.590817395,0.891342967,1.90702039,1.121369108,-0.162590315,-0.200931155,0.120519392
94.75,28.75,1097,964495.0292,0.290270841,0.206395872,0.336076076,,,,,,,,,,,2.633735067,0.891342967,0.289423186,1.166797751,0.437272558,-0.548604911,2.241036442
95,28.75,1592,983124.8576,0.281257202,0.206156051,0.345568766,,,,,,,,,,,2.67665274,0.891342967,0.685618444,1.213349067,0.328843476,-0.55221207,2.39255202
95.25,28.75,2457,1002178.648,0.268826721,0.185507419,0.319084132,,,,,,,,,,,2.719570412,0.891342967,1.377959652,1.260959759,0.179311678,-0.862789101,1.969823095
95.5,28.75,2627,1021632.869,0.292477015,0.160850484,0.283741761,,,,,,,,,,,2.762488085,0.891342967,1.51402671,1.309571028,0.463811609,-1.233655203,1.405713259
95.75,28.75,3090,1041464.947,0.305391305,0.156062618,0.27533494,,,,,,,,,,,2.805405758,0.891342967,1.884609345,1.359126467,0.619163361,-1.305669718,1.271529551
96,28.75,3336,1061653.788,0.3232762,0.164967001,0.249391136,,,,,,,,,,,2.84832343,0.891342967,2.081506383,1.409573369,0.834308737,-1.17173848,0.857432969
96.25,28.75,2814,1082179.467,0.348597747,0.142431217,0.246232228,,,,,,,,,,,2.891241103,0.891342967,1.663700474,1.460861945,1.138912916,-1.510700252,0.807012722
72.5,29,142,676602.8711,0.282171698,0.2596015,0.225183426,,,,,,,,,,,-1.185937799,0.933484471,-0.474953523,0.44742672,0.339844356,0.251663405,0.471046688
72.75,29,138,686232.6828,0.276862048,0.253324243,0.208771584,,,,,,,,,,,-1.143020126,0.933484471,-0.478155101,0.471489229,0.275972209,0.157246892,0.209092517
73,29,149,696837.9772,0.283018648,0.242780816,0.206208132,,,,,,,,,,,-1.100102454,0.933484471,-0.469350762,0.497989227,0.350032695,-0.001337283,0.168176516
73.25,29,170,708374.9273,0.274580494,0.252883625,0.193996922,,,,,,,,,,,-1.057184781,0.933484471,-0.452542479,0.526817201,0.248526379,0.150619536,-0.026730149
73.5,29,172,720798.7522,0.23323033,0.223847907,0.168826038,,,,,,,,,,,-1.014267108,0.933484471,-0.45094169,0.557861255,-0.24889318,-0.286108044,-0.42848993
73.75,29,195,730902.659,0.266096702,0.238077782,0.177408692,,,,,,,,,,,-0.971349436,0.933484471,-0.432532617,0.58310841,0.146471062,-0.072075835,-0.2914997
74,29,210,735640.2713,0.266543442,0.235172057,0.173517758,,,,,,,,,,,-0.928431763,0.933484471,-0.4205267,0.594946527,0.151845097,-0.115780979,-0.353604026
74.25,29,194,741389.6151,0.289182929,0.297791426,0.204371689,,,,,,,,,,,-0.88551409,0.933484471,-0.433333012,0.609312709,0.42418558,0.826079852,0.138864517
74.5,29,201,748127.2665,0.321671517,0.244050642,0.181185219,,,,,,,,,,,-0.842596418,0.933484471,-0.42773025,0.626148428,0.81500529,0.017762229,-0.231221457
74.75,29,192,755826.9398,0.299218617,0.296859367,0.194398693,,,,,,,,,,,-0.799678745,0.933484471,-0.4349338,0.645388,0.544909345,0.812060709,-0.020317365
75,29,200,764459.4347,0.28978409,0.233545348,0.173969522,,,,,,,,,,,-0.756761072,0.933484471,-0.428530645,0.666958461,0.431417214,-0.140248385,-0.34639329
75.25,29,211,773993.5901,0.282917949,0.400848821,0.291824242,,,,,,,,,,,-0.7138434,0.933484471,-0.419726306,0.690781949,0.348821342,2.376170906,1.534720083
75.5,29,215,784396.4958,0.308036766,0.372803474,0.317909341,,,,,,,,,,,-0.670925727,0.933484471,-0.416524728,0.716776227,0.650986791,1.954339542,1.951071915
75.75,29,210,795634.182,0.320603159,0.340307566,0.230030324,,,,,,,,,,,-0.628008055,0.933484471,-0.4205267,0.744856415,0.802153535,1.465567084,0.548409433
76,29,218,807671.6718,0.288320831,0.281692003,0.175922154,,,,,,,,,,,-0.585090382,0.933484471,-0.414123544,0.774935114,0.413815019,0.583927684,-0.315226764
76.25,29,221,820473.8295,0.257508548,0.311798377,0.267195179,,,,,,,,,,,-0.542172709,0.933484471,-0.411722361,0.806924528,0.043160329,1.036759051,1.141608464
76.5,29,223,834005.4661,0.248292802,0.243614281,0.248529056,,,,,,,,,,,-0.499255037,0.933484471,-0.410121572,0.840736728,-0.067699989,0.011198903,0.84367306
76.75,29,225,848231.6049,0.25761913,0.246891289,0.155579774,,,,,,,,,,,-0.456337364,0.933484471,-0.408520783,0.876284317,0.044490569,0.060488532,-0.639917392
77,29,223,863117.958,0.243826195,0.212875012,0.1294485,,,,,,,,,,,-0.413419691,0.933484471,-0.410121572,0.913481618,-0.121430796,-0.451151866,-1.057006236
77.25,29,224,878630.9263,0.248844771,0.170848264,0.10668116,,,,,,,,,,,-0.370502019,0.933484471,-0.409321178,0.952244675,-0.061060108,-1.083278131,-1.420402354
77.5,29,223,894737.971,0.226353371,0.070482349,0.083874278,,,,,,,,,,,-0.327584346,0.933484471,-0.410121572,0.992492181,-0.331619186,-2.59288651,-1.784429614
77.75,29,228,911407.6127,0.261797545,0.222359907,0.159849822,,,,,,,,,,,-0.284666673,0.933484471,-0.4061196,1.034145477,0.094754586,-0.308489121,-0.571761917
78,29,223,928609.4322,0.210709739,0.203780423,0.10748983,,,,,,,,,,,-0.241749001,0.933484471,-0.410121572,1.077128553,-0.51980341,-0.587944001,-1.407494938
78.25,29,220,946314.4942,0.239756617,0.233126803,0.209327944,,,,,,,,,,,-0.198831328,0.933484471,-0.412522756,1.121369108,-0.170385564,-0.146543739,0.21797274
78.5,29,217,964495.0292,0.205776916,0.130615079,0.164371874,,,,,,,,,,,-0.155913655,0.933484471,-0.414923939,1.166797751,-0.579142538,-1.688427331,-0.499584134
78.75,29,202,983124.8576,0.21035944,0.219179262,0.184574825,,,,,,,,,,,-0.112995983,0.933484471,-0.426929856,1.213349067,-0.524017313,-0.35632935,-0.177118972
79,29,205,1002178.648,0.230994199,0.173672109,0.134568702,,,,,,,,,,,-0.07007831,0.933484471,-0.424528672,1.260959759,-0.275792597,-1.040804547,-0.975281207
79.25,29,204,1021632.869,0.246626686,0.204322026,0.194632968,,,,,,,,,,,-0.027160637,0.933484471,-0.425329067,1.309571028,-0.087742441,-0.579797725,-0.016578034
79.5,29,223,1041464.947,0.257644534,0.157519951,0.169655717,,,,,,,,,,,0.015757035,0.933484471,-0.410121572,1.359126467,0.044796165,-1.283749904,-0.415247183
79.75,29,237,1061653.788,0.232565092,0.203604861,0.11088508,,,,,,,,,,,0.058674708,0.933484471,-0.39891605,1.409573369,-0.256895625,-0.590584637,-1.353302368
94,29,4707,933584.0921,0.687046979,0.336796839,0.094520175,,,,,,,,,,,2.504982049,0.933484471,3.178847188,1.089558993,5.210269627,1.412762077,-1.614507363
94.25,29,3361,950384.632,0.68266545,0.33293414,0.098834937,,,,,,,,,,,2.547899722,0.933484471,2.101516244,1.131539372,5.157562261,1.354663042,-1.545638196
94.5,29,2242,967691.382,0.3243137,0.117469607,0.259102893,,,,,,,,,,,2.590817395,0.933484471,1.205874843,1.174784643,0.846789287,-1.886148985,1.01244514
94.75,29,2147,985477.7387,0.290765861,0.160566971,0.282778371,,,,,,,,,,,2.633735067,0.933484471,1.129837369,1.219228333,0.443227375,-1.237919535,1.390336312
95,29,1377,1003718.052,0.282058502,0.162129322,0.292775558,,,,,,,,,,,2.67665274,0.933484471,0.513533635,1.264806348,0.338482671,-1.214420142,1.549904314
95.25,29,3954,1022388.157,0.281566753,0.145194219,0.264849835,,,,,,,,,,,2.719570412,0.933484471,2.576150159,1.311458305,0.332567203,-1.469141811,1.104173748
95.5,29,2952,1041464.947,0.287515923,0.158147406,0.246897218,,,,,,,,,,,2.762488085,0.933484471,1.77415491,1.359126467,0.404132421,-1.274312325,0.817626821
95.75,29,1818,1060926.376,0.310719471,0.123069354,0.241360685,,,,,,,,,,,2.805405758,0.933484471,0.866507592,1.407755747,0.683258246,-1.80192293,0.729256611
96,29,3789,1080751.776,0.325170196,0.131700363,0.223911251,,,,,,,,,,,2.84832343,0.933484471,2.444085073,1.457294499,0.85709246,-1.672103524,0.450741134
96.25,29,4449,1100921.433,0.665263549,0.319742015,0.093480732,,,,,,,,,,,2.891241103,0.933484471,2.972345417,1.507693465,4.948227035,1.156239678,-1.631098215
73,29.25,149,722403.5,0.302387475,0.225003226,0.202803496,,,,,,,,,,,-1.100102454,0.975625975,-0.469350762,0.561871121,0.583028951,-0.268730838,0.113834133
73.25,29.25,154,733538.4285,0.276608156,0.196428606,0.191865034,,,,,,,,,,,-1.057184781,0.975625975,-0.46534879,0.589694543,0.272918029,-0.698523021,-0.060757832
73.5,29.25,159,745543.0613,0.276639831,0.252266377,0.206573446,,,,,,,,,,,-1.014267108,0.975625975,-0.461346818,0.61969114,0.273299062,0.14133548,0.174007399
73.75,29.25,171,758376.0622,0.288856053,0.275386704,0.209620563,,,,,,,,,,,-0.971349436,0.975625975,-0.451742084,0.651757624,0.420253443,0.48908939,0.222643317
74,29.25,190,762943.1359,0.28784737,0.270629319,0.228958188,,,,,,,,,,,-0.928431763,0.975625975,-0.436534589,0.663169607,0.408119545,0.417533342,0.531296759
74.25,29.25,188,768488.2362,0.296479414,0.221703316,0.214798318,,,,,,,,,,,-0.88551409,0.975625975,-0.438135378,0.677025436,0.511958251,-0.318364937,0.305286967
74.5,29.25,188,774990.3239,0.311213107,0.205329527,0.165566535,,,,,,,,,,,-0.842596418,0.975625975,-0.438135378,0.693272539,0.689196413,-0.564643856,-0.480515803
74.75,29.25,196,782425.6571,0.32004757,0.216145359,0.212275951,,,,,,,,,,,-0.799678745,0.975625975,-0.431732223,0.711851591,0.795470108,-0.401962426,0.265026735
75,29.25,199,790767.8443,0.284514227,0.256945219,0.210582617,,,,,,,,,,,-0.756761072,0.975625975,-0.429331039,0.732696646,0.368023682,0.211710159,0.23799894
75.25,29.25,203,799988.533,0.270499577,0.371720573,0.328050746,,,,,,,,,,,-0.7138434,0.975625975,-0.426129461,0.755736858,0.199435209,1.938051578,2.112941822
75.5,29.25,214,810057.7279,0.267048412,0.285682284,0.250262983,,,,,,,,,,,-0.670925727,0.975625975,-0.417325122,0.780897276,0.157919606,0.643945686,0.871348772
75.75,29.25,214,820944.1619,0.27609096,0.291837233,0.237834335,,,,,,,,,,,-0.628008055,0.975625975,-0.417325122,0.808099772,0.266696448,0.736522559,0.672971516
76,29.25,217,832615.8258,0.277471313,0.307350219,0.170631304,,,,,,,,,,,-0.585090382,0.975625975,-0.414923939,0.837264362,0.283301329,0.9698541,-0.399675556
76.25,29.25,223,845040.1807,0.279894927,0.278818052,0.228294488,,,,,,,,,,,-0.542172709,0.975625975,-0.410121572,0.868309741,0.312456063,0.540700454,0.520703251
76.5,29.25,225,858184.5284,0.229567936,0.203172723,0.206066815,,,,,,,,,,,-0.499255037,0.975625975,-0.408520783,0.901154202,-0.292949751,-0.597084445,0.165920914
76.75,29.25,228,872016.3298,0.239552354,0.228313992,0.182409048,,,,,,,,,,,-0.456337364,0.975625975,-0.4061196,0.93571644,-0.172842735,-0.218933453,-0.211687567
77,29.25,225,886503.364,0.254976883,0.147629123,0.150966843,,,,,,,,,,,-0.413419691,0.975625975,-0.408520783,0.971915942,0.012705802,-1.432518307,-0.713545722
77.25,29.25,233,901614.0988,0.276332914,0.225585741,0.164658404,,,,,,,,,,,-0.370502019,0.975625975,-0.402117628,1.009673917,0.26960702,-0.259969203,-0.495010745
77.5,29.25,233,917317.6379,0.262947583,0.185173023,0.119010818,,,,,,,,,,,-0.327584346,0.975625975,-0.402117628,1.048913162,0.108588906,-0.867818767,-1.223605106
77.75,29.25,237,933584.0921,0.237260338,0.225472773,0.160382354,,,,,,,,,,,-0.284666673,0.975625975,-0.39891605,1.089558993,-0.200414417,-0.261668359,-0.563262019
78,29.25,235,950384.632,0.206186085,0.163040856,0.147800795,,,,,,,,,,,-0.241749001,0.975625975,-0.400516839,1.131539372,-0.574220461,-1.200709716,-0.764079932
78.25,29.25,234,967691.382,0.248098481,0.262632973,0.200898776,,,,,,,,,,,-0.198831328,0.975625975,-0.401317233,1.174784643,-0.070037563,0.297259931,0.083432345
78.5,29.25,230,985477.7387,0.229290684,0.23703446,0.171012049,,,,,,,,,,,-0.155913655,0.975625975,-0.404518811,1.219228333,-0.296284938,-0.087768489,-0.393598374
78.75,29.25,228,1003718.052,0.224746072,0.135516626,0.125315987,,,,,,,,,,,-0.112995983,0.975625975,-0.4061196,1.264806348,-0.350954102,-1.614702935,-1.122966475
79,29.25,243,1022388.157,0.223360334,0.178519309,0.169651442,,,,,,,,,,,-0.07007831,0.975625975,-0.394113683,1.311458305,-0.367623763,-0.967897588,-0.415315417
79.25,29.25,293,1041464.947,0.183763499,0.139108914,0.121698112,,,,,,,,,,,-0.027160637,0.975625975,-0.35409396,1.359126467,-0.843951745,-1.560671165,-1.180712427
79.5,29.25,733,1060926.376,0.197387623,0.157274296,0.176792306,,,,,,,,,,,0.015757035,0.975625975,-0.001920397,1.407755747,-0.680061083,-1.287444813,-0.301338015
79.75,29.25,1702,1080751.776,0.237708832,0.161738537,0.118656469,,,,,,,,,,,0.058674708,0.975625975,0.773661835,1.457294499,-0.195019283,-1.220297957,-1.229260974
80,29.25,1480,1100921.433,0.242874951,0.170707237,0.148071979,,,,,,,,,,,0.101592381,0.975625975,0.595974264,1.507693465,-0.132873734,-1.085399325,-0.759751486
94.25,29.25,2931,972466.25,0.685739075,0.348527718,0.090402392,,,,,,,,,,,2.547899722,0.975625975,1.757346626,1.186715853,5.194536267,1.589206771,-1.680232492
94.5,29.25,4022,989386.771,0.671867087,0.33077125,0.084084938,,,,,,,,,,,2.590817395,0.975625975,2.630576982,1.228996034,5.027663938,1.322130913,-1.781067208
94.75,29.25,4753,1006789.866,0.669230933,0.327012883,0.091057104,,,,,,,,,,,2.633735067,0.975625975,3.215665333,1.272482048,4.995952466,1.265601141,-1.669782444
95.5,29.25,3071,1061653.788,0.313176513,0.114816249,0.229606191,,,,,,,,,,,2.762488085,0.975625975,1.869401851,1.409573369,0.712815099,-1.926058265,0.541639723
95.75,29.25,3974,1080751.776,0.502856156,0.130810649,0.04781787,,,,,,,,,,,2.805405758,0.975625975,2.592158048,1.457294499,2.994556095,-1.685485754,-2.359936401
96,29.25,4353,1100219.989,0.719398859,0.392107359,0.094047461,,,,,,,,,,,2.84832343,0.975625975,2.895507549,1.50594073,5.599444816,2.244690171,-1.622052489
73.25,29.5,158,758884.8691,0.29427155,0.248297636,0.174469741,,,,,,,,,,,-1.057184781,1.017767479,-0.462147212,0.653029006,0.485398871,0.081641463,-0.338409149
73.5,29.5,165,770494.6876,0.320738351,0.183744407,0.178795483,,,,,,,,,,,-1.014267108,1.017767479,-0.456544451,0.68203906,0.80377982,-0.889306646,-0.269364726
73.75,29.5,179,782918.8305,0.339796127,0.263895362,0.260428488,,,,,,,,,,,-0.971349436,1.017767479,-0.445338928,0.713083909,1.033034305,0.316247582,1.033603346
74,29.5,178,790279.5465,0.321932254,0.213738257,0.203977494,,,,,,,,,,,-0.928431763,1.017767479,-0.446139323,0.731476511,0.818141812,-0.438167758,0.132572656
74.25,29.5,181,795634.182,0.328526931,0.250591182,0.205466891,,,,,,,,,,,-0.88551409,1.017767479,-0.443738139,0.744856415,0.897472122,0.116138794,0.156345353
74.5,29.5,187,801916.2336,0.301899708,0.224838191,0.201147913,,,,,,,,,,,-0.842596418,1.017767479,-0.438935773,0.760553703,0.577161384,-0.271213137,0.087408893
74.75,29.5,192,809104.1322,0.278771274,0.268842156,0.189687713,,,,,,,,,,,-0.799678745,1.017767479,-0.4349338,0.778514477,0.29893914,0.39065254,-0.095510684
75,29.5,198,817174.03,0.269114482,0.254616993,0.200660644,,,,,,,,,,,-0.756761072,1.017767479,-0.430131434,0.798679148,0.182773283,0.176691204,0.079631451
75.25,29.5,207,826100.0124,0.274350046,0.215803249,0.185369269,,,,,,,,,,,-0.7138434,1.017767479,-0.422927884,0.820982962,0.245754217,-0.407108118,-0.164438621
75.5,29.5,215,835854.6808,0.276198475,0.290917477,0.226383875,,,,,,,,,,,-0.670925727,1.017767479,-0.416524728,0.845357457,0.267989794,0.722688466,0.490207403
75.75,29.5,220,846409.4178,0.270590339,0.255298895,0.147074085,,,,,,,,,,,-0.628008055,1.017767479,-0.412522756,0.871731124,0.200527025,0.186947724,-0.775679161
76,29.5,223,857734.6521,0.281790488,0.307457105,0.231238452,,,,,,,,,,,-0.585090382,1.017767479,-0.410121572,0.900030073,0.335258611,0.971461778,0.567692714
76.25,29.5,226,869800.2823,0.249295167,0.162747296,0.141692314,,,,,,,,,,,-0.542172709,1.017767479,-0.407720389,0.930179088,-0.055642093,-1.205125166,-0.861579169
76.5,29.5,231,882575.9424,0.249216483,0.163708927,0.131385274,,,,,,,,,,,-0.499255037,1.017767479,-0.403718416,0.96210229,-0.056588618,-1.19066123,-1.026092825
76.75,29.5,235,896031.2659,0.233053633,0.23181477,0.180379771,,,,,,,,,,,-0.456337364,1.017767479,-0.400516839,0.995723803,-0.251018747,-0.166278089,-0.244077446
77,29.5,239,910136.1517,0.244942086,0.184138328,0.191960824,,,,,,,,,,,-0.413419691,1.017767479,-0.397315261,1.030968411,-0.108007246,-0.883381662,-0.0592289
77.25,29.5,244,924860.7634,0.265497416,0.223936761,0.17899813,,,,,,,,,,,-0.370502019,1.017767479,-0.393313288,1.06776156,0.139261984,-0.284771587,-0.266130219
77.5,29.5,246,940176.1656,0.235856551,0.220396858,0.208193201,,,,,,,,,,,-0.327584346,1.017767479,-0.3917125,1.106030948,-0.217301197,-0.338015432,0.199860778
77.75,29.5,248,956053.847,0.232053686,0.197752952,0.142077171,,,,,,,,,,,-0.284666673,1.017767479,-0.390111711,1.145705332,-0.263047556,-0.678603472,-0.855436355
